canonical_smiles,is_coumarin,CYP2C9_pXC50,Factor_XIIa_pXC50,Factor_Xa_pXC50,HSA_pXC50,Thrombin_pXC50,VKORC1_pXC50
N#CC(C(=O)NCC(=O)NC1CC1)c1nc2ccc(-c3ccccc3)cc2s1,False,4.7447274948966935,,,,,
N#CC(C(=O)NCC(=O)NC1COC1)c1nc2ccc(-c3ccc(F)nc3)cc2s1,False,4.7447274948966935,,,,,
N#CC(c1ccccn1)c1ccnc(N2CCN(C(=O)c3ccc(F)cc3)CC2)n1,False,5.301029995663981,,,,,
N#CC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,False,6.0,,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ccccc4s3)CC2)CC1,False,4.499999953328896,,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cccnc4s3)CC2)CC1,False,4.499999953328896,,,,,
N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCCCCOc3cc(C(F)(F)F)ccc3C(=O)N2)CC1,False,4.795880017344075,,,,,
N#CC1(NC(=O)[C@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)c2cnn(-c3ccc(F)cc3)n2)CC1,False,5.3979400086720375,,,,,
N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3ccc(F)cc3)n2)CC1,False,5.045757490560675,,,,,
N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3ccc(F)nc3)n2)CC1,False,4.958607314841775,,,,,
N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3cccnc3)n2)CC1,False,5.154901959985743,,,,,
N#CC1(c2cc(C[C@@H](O)CO)cc(-c3ccnc4[nH]nc(C(F)(F)F)c34)c2)CC1,False,4.698970004336019,,,,,
N#CC1(c2cc(C[C@H](O)CO)cc(-c3ccnc4[nH]nc(C(F)(F)F)c34)c2)CC1,False,4.698970004336019,,,,,
N#CC1(c2ccc(NC(=O)c3ccccc3F)cc2)CCCC1,False,,4.301029995663981,,,,
N#CC1(c2ccccc2-c2ccc(F)c3c2CC[C@H]3Nc2ccc([C@H]3C[C@@H]3C(=O)O)nc2)CC1,False,4.3979400086720375,,,,,
N#CC1=C2SCC(O)(c3ccccc3)N2C(=O)CC1c1ccccc1F,False,,5.694564789712038,,,,
N#CCC(=O)N1CC2(CCC(c3cccc4nc(NC(=O)C5CC5)nn34)CC2)C1,False,4.0,,,,,
N#CCCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1,False,5.0,,,,,
N#CCCN1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,False,5.0,,,,,
N#CCN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,False,,,7.376750709602099,,4.6020599913279625,
N#CC[C@H](NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1,False,,,5.619788758288394,,4.0,
N#CCn1c(=O)c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc21,False,5.4089353929735005,,,,,
N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,False,6.920818753952375,,,,,
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,False,4.301029995663981,,,,,
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,False,3.6989700043360174,,,,,
N#Cc1c(/N=C/c2ccco2)sc2c1CCC2,False,,,,,4.301029995663981,
N#Cc1c(Cl)cccc1Oc1ccc(S(=O)(=O)N2CCN(CC(=O)NC(CCCNC(=N)N)C(=O)c3nccs3)C(=O)C2)cc1,False,,,7.42021640338319,,5.3979400086720375,
N#Cc1c(SCC(=O)c2cccc(OS(=O)(=O)O)c2OS(=O)(=O)O)nc([N+](=O)[O-])c(C#N)c1-c1ccc(OCc2ccccc2)cc1,False,,,,,4.18111458540599,
N#Cc1c2n(c3c(=O)n(Cc4ccccc4)cnc13)CCCC2,False,,4.301029995663981,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(-c3ccncc3)cc2C2=CCCCC2)n1,False,8.522878745280337,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)CCN4CCOCC4)CC3)cc2C2=CCCCC2)n1,False,5.0,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)CN4CCOCC4)CC3)cc2C2=CCCCC2)n1,False,5.0,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)Cc4c[nH]cn4)CC3)cc2C2=CCCCC2)n1,False,6.481486060122113,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)Cc4ccncc4)CC3)cc2C2=CCCCC2)n1,False,5.0,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)NCCO)CC3)cc2C2=CCCCC2)n1,False,5.0,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)[C@H](O)CO)CC3)cc2C2=CCCCC2)n1,False,5.0,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)c4cc[n+]([O-])cc4)CC3)cc2C2=CCCCC2)n1,False,5.0,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)c4cccnc4)CC3)cc2C2=CCCCC2)n1,False,6.267606240177032,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(CC(N)=O)CC3)cc2C2=CCCCC2)n1,False,5.0,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(Cc4ccccn4)CC3)cc2C2=CCCCC2)n1,False,5.0,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(c4ccccn4)CC3)cc2C2=CCCCC2)n1,False,5.0,,,,,
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCNCC3)cc2C2=CCCCC2)n1.O=C(O)C(F)(F)F,False,5.3872161432802645,,,,,
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2oc(F)cc2c1,False,5.555955204081924,,,,,
N#Cc1cc(-c2ccccc2C(F)(F)F)cc2nc(C3=NOC4(CCCCC4)C3)[nH]c12,False,5.721246399047171,,,,,
N#Cc1cc(-n2nc(C(F)(F)F)c3c2C(=O)N(C2CCN(N4CCOCC4=O)CC2)CC3)ccc1F,False,,,6.279840696594043,,,
N#Cc1cc(-n2nc(C(F)(F)F)c3c2C(=O)N(C2CCN(N4CCOCC4=O)CC2)CC3)ccc1OC(F)F,False,,,6.279840696594043,,,
N#Cc1cc(C(=O)N2CC=CC2)cc(C(F)(F)F)c1O,False,4.2839966563652006,,,,,
N#Cc1cc(C(=O)N2CCSC2)cc(C(F)(F)F)c1O,False,4.0,,,,,
N#Cc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C2CC2)c1O,False,4.2441251443275085,,,,,
N#Cc1cc(Cc2c(-c3ccc(OCCN4CCCC4)cc3)sc3cc(O)ccc23)ccc1CN1CCCC1,False,,,,,8.142667503568731,
N#Cc1cc(Cl)cc(-c2cc(-c3ccc(F)cn3)ncn2)c1,False,4.800000052738446,,,,,
N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4nc(N)ccc34)cc(F)c2Cl)c1,False,4.987162775294828,,,,,
N#Cc1cc(F)cc(-c2ccc3ncc(-c4cc(F)cc(F)c4)c(N4CCC(N)CC4)c3c2)c1O,False,5.200000237109354,,,,,
N#Cc1cc(F)cc(Oc2ccc3c(c2C(F)F)[C@@H](O)C(F)(F)S3(=O)=O)c1,False,4.804100347590766,,,,,
N#Cc1cc(N2C[C@H](CNC(=O)c3ccc(Cl)s3)OC2=O)ccc1N1CCCC1,False,,,6.886056647693163,,,
N#Cc1cc(OC(F)(F)F)cc(-c2nc(-c3ccc4c(c3)CCN4C(=O)CCC(=O)O)no2)c1,False,4.301029995663981,,,,,
N#Cc1cc(OC(F)(F)F)cc(-c2nc(-c3ccc4c(c3)cc3n4CCC3CC(=O)O)no2)c1,False,4.522878745280337,,,,,
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(CO)c(Cl)c1,False,5.698970004336019,,,,,
N#Cc1cc(S(=O)(=O)Nc2nccs2)ccc1Oc1ccc(Cl)cc1-c1cn[nH]c1,False,7.443697499232712,,,,,
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1,False,5.425968732272281,,,,,
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1cccnn1,False,6.493494967595128,,,,,
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccncn1,False,6.7447274948966935,,,,,
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccnnc1,False,5.657577319177793,,,,,
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1ccn[nH]1,False,6.688246138944246,,,,,
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1ccnc(N)c1,False,6.554395796726403,,,,,
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1cn[nH]c1,False,7.080921907623926,,,,,
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1cn[nH]c1N,False,6.048662481204082,,,,,
N#Cc1cc2c(N)nccc2cc1C[C@H](C(=O)O)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCCC3)s2)C1=O,False,,,7.602059991327962,,,
N#Cc1cc2c(nc1N1CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC1)COC2=O,False,4.6020599913279625,,,,,
N#Cc1cc2c(nc1N1CCC(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC1)COC2=O,False,4.301029995663981,,,,,
N#Cc1ccc(-c2c[nH]c([C@H](Cc3ccccc3)NC(=O)[C@H]3CC[C@H](CN)CC3)n2)cc1.O=C(O)C(F)(F)F,False,,,5.087246696328677,,,
N#Cc1ccc(-c2cc(-c3ccc(NCc4cccnc4)cc3)no2)cc1,False,4.00436480540245,,,,,
N#Cc1ccc(-c2ccc(C(F)(F)C(O)(Cn3cnnn3)c3ccc(F)cc3F)nc2)cc1,False,4.221848749616356,,,,,
N#Cc1ccc(-c2cccc(F)c2)c(C(=O)N2Cc3cn(-c4cncc(F)c4)nc3C2)c1,False,5.0,,,,,
N#Cc1ccc(-c2csc(C(=O)Nc3ccc(C(F)(F)F)cc3)n2)cc1,False,5.0,,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,False,4.698970004336019,,,,,
N#Cc1ccc(C(=O)N2CCC(c3ccc(C(=O)NC(=N)N)cc3C(F)(F)F)CC2)cc1,False,4.886056647693163,,,,,
N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1.O=CO,False,4.0,,,,,
N#Cc1ccc(C(=O)NCC(=O)NC(c2ccccc2)c2ccc(Cl)cc2)cc1,False,4.832682665251824,,,,,
N#Cc1ccc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,False,,,7.356547323513812,,,
N#Cc1ccc(CC(NC(=O)[C@@H](CC2CCCCC2)NCC(=O)O)C(=O)NCc2ccc(C(=N)N)cc2)cc1,False,,,,,5.559593203859604,
N#Cc1ccc(CCNC(=O)[C@@H]2CCN2c2cc(-c3ccc([C@H]4CC[C@H](C(=O)O)CC4)cc3)nc(C(F)(F)F)n2)cc1,False,4.6020599913279625,,,,,
N#Cc1ccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2Cl)cc1,False,,,5.806072480319621,,,
N#Cc1ccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2F)cc1,False,,,5.324513644459894,,,
N#Cc1ccc(CNC(=O)c2ccc3nc(N)sc3c2)cc1,False,4.6020599913279625,,,,,
N#Cc1ccc(CNC(=O)c2ncc3nc(N4CC[C@@H](O)C4)ccc3c2O)cn1,False,4.301029995663981,,,,,
N#Cc1ccc(COc2ccc(C#Cc3ccc(C(F)(F)C(O)(Cn4cnnn4)c4ccc(F)cc4F)nc3)cc2)cc1,False,3.779545458967391,,,,,
N#Cc1ccc(COc2ccc3nc(N)sc3c2)cc1,False,4.6020599913279625,,,,,
N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,False,4.761439372640169,,,,,
N#Cc1ccc(CS(=O)(=O)c2ccc3nc(N)sc3c2)cc1,False,4.6020599913279625,,,,,
N#Cc1ccc(CSc2ccc3nc(N)sc3c2)cc1,False,5.0,,,,,
N#Cc1ccc(C[C@H](NC(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nccs2)cc1,False,,,6.045757490560675,,4.301029995663981,
N#Cc1ccc(Cn2ccc(NC(=O)Cc3ccc(C4(C(F)(F)F)CC4)cc3)n2)nc1,False,4.657577319177793,,,,,
N#Cc1ccc(Cn2nccc2-c2cc(Cl)c3nnn(-c4ccc5[nH]c(=O)[nH]c5c4)c3c2)nc1,False,4.3979400086720375,,,,,
N#Cc1ccc(Cn2nccc2-c2cc(Cl)c3nnn(-c4ccc5cn[nH]c5c4)c3c2)cc1,False,5.3979400086720375,,,,,
N#Cc1ccc(Cn2nccc2-c2cc(F)c3nnn(-c4ccc5[nH]c(=O)[nH]c5c4)c3c2)cc1,False,4.3979400086720375,,,,,
N#Cc1ccc(Cn2nccc2-c2cc(F)c3nnn(-c4ccc5cn[nH]c5c4)c3c2)cc1,False,4.3979400086720375,,,,,
N#Cc1ccc(Cn2nccc2-c2cc3c(cn2)nnn3-c2ccc3[nH]c(=O)[nH]c3c2)c(Cl)c1,False,4.3979400086720375,,,,,
N#Cc1ccc(Cn2nccc2-c2ccc3nnn(-c4ccc5cn[nH]c5c4)c3c2)nc1,False,4.7495799976911055,,,,,
N#Cc1ccc(N)[n+]([O-])c1CC(=O)NCc1cc(Cl)ccc1-n1cnnn1,False,,,,,7.744727494896693,
N#Cc1ccc(N)[n+]([O-])c1CC(=O)NCc1cc(Cl)ccc1CN,False,,,,,8.0,
N#Cc1ccc(N2C3CCC2CN(C(=O)CCS(=O)(=O)c2cccc4ncsc24)C3)nc1,False,5.0,,,,,
N#Cc1ccc(NC(=O)C(Cc2ccccc2)c2csc3ccc(C(=N)N)cc23)cc1.O=C(O)C(F)(F)F,False,,,5.096910013008056,,,
N#Cc1ccc(NC(=O)COC(=O)CNC(=O)C2CCCCC2)cc1,False,,4.301029995663981,,,,
N#Cc1ccc(NC(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CNCC4)c2)cc1,False,4.522878745280337,,,,,
N#Cc1ccc(NC(=O)c2ccc(-n3ccccc3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,False,,,8.657577319177793,,,
N#Cc1ccc(NC(=O)c2ccc(N3CCCCC3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,False,,,9.346787486224656,,,
N#Cc1ccc(NCC(F)(F)c2ccc(Cl)c[n+]2[O-])c(F)c1CC(=O)NCCONC(=N)N,False,,,,,9.18045606445813,
N#Cc1ccc(NCC(F)(F)c2ccc(Cl)cn2)c(F)c1CC(=O)NCCONC(=N)N,False,,,,,9.244125144327509,
N#Cc1ccc(NCC(F)(F)c2ccc(F)c(F)c2)c(F)c1CC(=O)NCCONC(=N)N,False,,,,,8.744727494896694,
N#Cc1ccc(NCC(F)(F)c2cccc(Cl)c2)c(F)c1CC(=O)NCCONC(=N)N,False,,,,,8.769551078621726,
N#Cc1ccc(NCC(F)(F)c2cccc(F)c2)c(F)c1CC(=O)NCCONC(=N)N,False,,,,,8.494850021680094,
N#Cc1ccc(NCC(F)(F)c2cccc[n+]2[O-])c(F)c1CC(=O)NCCONC(=N)N,False,,,,,8.886056647693163,
N#Cc1ccc(NCC(F)(F)c2ccccc2)c(F)c1CC(=O)NCCONC(=N)N,False,,,,,8.638272163982407,
N#Cc1ccc(NCC(F)(F)c2ccccn2)[n+]([O-])c1CC(=O)NCc1cc(Cl)ccc1-n1cnnn1,False,,,,,11.69897000433602,
N#Cc1ccc(NCC(F)(F)c2ccccn2)[n+]([O-])c1CC(=O)NCc1cc(Cl)ccc1CN,False,,,,,12.0,
N#Cc1ccc(NCC(F)(F)c2ccccn2)[n+]([O-])c1CC(=O)NCc1ccccc1,False,,,,,6.823908740944319,
N#Cc1ccc(NCC(F)(F)c2ccccn2)[n+]([O-])c1CC(=O)NCc1ncccc1-n1cncn1,False,,,,,9.638272163982409,
N#Cc1ccc(NCC(F)(F)c2ccccn2)[n+]([O-])c1CC(=O)NCc1ncccc1F,False,,,,,8.823908740944319,
N#Cc1ccc(NCC(F)(F)c2ccccn2)[n+]([O-])c1CC(O)NCc1cccc(Cl)c1,False,,,,,10.096910013008056,
N#Cc1ccc(NCC(F)(F)c2ccccn2)[n+]([O-])c1CC(O)NCc1ccccc1CN,False,,,,,11.0,
N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCONC(=N)N,False,,,,,8.920818753952375,
N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCc1ccc(N)nc1,False,,,,,7.958607314841775,
N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCc1ccc2c(N)noc2c1,False,,,,,7.721246399047171,
N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCc1ncccc1F,False,,,,,7.481486060122112,
N#Cc1ccc(NCc2cccc3cccnc23)c(F)c1CC(=O)NCCONC(=N)N,False,,,,,9.42021640338319,
N#Cc1ccc(N[C@@H]2CCN(C(=O)O[C@H]3C4CC5CC3C[C@](C(N)=O)(C5)C4)C2)nc1,False,4.636388020107856,,,,,
N#Cc1ccc(N[C@H]2CCN(C(=O)O[C@H]3C4CC5CC3C[C@](C(N)=O)(C5)C4)C2)nc1,False,4.698970004336019,,,,,
N#Cc1ccc(Nc2ncc(CO)c(Oc3c(F)cc(-c4ccc(C#N)cc4)cc3F)n2)cc1,False,4.6020599913279625,,,,,
N#Cc1ccc(Nc2nccc(Nc3c(F)cc(-c4ccncc4)cc3F)n2)cc1,False,4.769551078621726,,,,,
N#Cc1ccc(OC(=O)c2ccc(Br)o2)cc1,False,,,,,4.204119982655925,
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,False,5.376750709602099,,,,,
N#Cc1ccc(S(=O)(=O)N2CCN(CC(=O)NC(CCCNC(=N)N)C(=O)c3nccs3)C(=O)C2)cc1,False,,,7.494850021680094,,5.522878745280337,
N#Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cc[nH]n2)CC3)cc1,False,5.6020599913279625,,,,,
N#Cc1ccc([C@@H]2C3=C(CCC3=O)N(c3cccc(C(F)(F)F)c3)C(=O)N2C(=O)NCCO)cc1,False,4.301029995663981,,,,,
N#Cc1ccc([C@@H]2[C@@H]3CC[C@@H](C[C@@H]3O)N2S(=O)(=O)c2ccc(Cl)cc2)cn1,False,5.0,,,,,
N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,False,5.0,,,,,
N#Cc1ccc([C@H]2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CC3)cc1,False,4.301029995663981,,,,,
N#Cc1ccc2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2c1,False,5.0,,,,,
N#Cc1ccc2c(c1)CN(C1CCN(C(=O)C3(F)CCN(Cc4ccnc(N)c4)CC3)CC1)CC2,False,4.522878745280337,,,,,
N#Cc1ccc2c(c1)[nH]c(=O)n2[C@H]1C[C@H](c2nnc(-c3ccncn3)n2-c2ccccc2Cl)C1,False,4.924453038607469,,,,,
N#Cc1ccc2cc(NC(=O)c3ccccc3)ccc2c1,False,,,,,4.7544873321858505,
N#Cc1ccc2nnc(C(=O)N3CCC(c4cccc(F)c4C(F)(F)F)CC3)n2c1,False,4.958607314841775,,,,,
N#Cc1ccc2nnc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)n2c1,False,5.327902142064283,,,,,
N#Cc1cccc(-c2c[nH]c([C@H](Cc3ccccc3)NC(=O)[C@H]3CC[C@H](CN)CC3)n2)c1.O=C(O)C(F)(F)F,False,,,5.087246696328677,,,
N#Cc1cccc(-c2cc(-c3ccc(NCc4cccnc4)cc3)no2)c1,False,5.309803919971486,,,,,
N#Cc1cccc(-c2ccc3ncc(-c4cc(F)cc(F)c4)c(N4CCC(N)CC4)c3c2)c1O,False,5.100000128334196,,,,,
N#Cc1cccc(-n2nc(C(F)(F)F)c3c2C(=O)N(C2CCN(N4CCOCC4=O)CC2)CC3)c1,False,,,7.522878745280337,,,
N#Cc1cccc(C(=O)N2CCC(c3ccc(C(=O)NC(=N)N)cc3C(F)(F)F)CC2)c1,False,4.721246399047171,,,,,
N#Cc1cccc(N2CCN(CCCCNC(=O)c3ccc(-c4ccsc4)cc3)CC2)c1,False,5.0,,,,,
N#Cc1cccc(OC(=O)N2CCN(C(=O)[C@@H](CC3CCCCC3)NC3CCCCC3)[C@H](C(=O)NCc3cccs3)C2)c1Cl,False,,7.982966660701219,,,,
N#Cc1cccc(S(=O)(=O)c2cnc3cc(F)ccc3c2-c2ccc(Cl)cc2)c1,False,5.0,,,,,
N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,False,,4.301029995663981,4.301029995663981,,4.301029995663981,
N#Cc1ccccc1-c1cc(-c2ccc(NCc3cccnc3)cc2)no1,False,5.3979400086720375,,,,,
N#Cc1ccccc1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)nc1,False,,,8.744727494896694,,,
N#Cc1ccccc1C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,False,5.3979400086720375,,,,,
N#Cc1ccccc1C(=O)n1nc(-c2ccccn2)nc1NCc1ccccc1,False,,,5.161150909262744,,6.795880017344075,
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(F)c1=O,False,5.0,,,,,
N#Cc1ccccc1NC(=O)COC(=O)COc1ccccc1[N+](=O)[O-],False,,,,,5.03702156385705,
N#Cc1ccccc1OC(=O)N1CCN(C(=O)[C@@H](CC2CCCCC2)NC2CCCCC2)[C@H](C(=O)NCc2cccs2)C1,False,,7.818156412055227,,,,
N#Cc1ccccc1SC1=C(O)CC(c2c(Cl)cccc2Br)CC1=O,False,5.301029995663981,,,,,
N#Cc1ccccc1SC1=C(O)CC(c2c(Cl)cccc2Cl)CC1=O,False,5.301029995663981,,,,,
N#Cc1ccccc1SC1=C(O)CC(c2ccccc2)CC1=O,False,5.301029995663981,,,,,
N#Cc1cccnc1N[C@@H]1CCN(C(=O)O[C@H]2C3CC4CC2C[C@](C(N)=O)(C4)C3)C1,False,4.522878745280337,,,,,
N#Cc1cccnc1N[C@H]1CCN(C(=O)O[C@H]2C3CC4CC2C[C@](C(N)=O)(C4)C3)C1,False,4.522878745280337,,,,,
N#Cc1ccnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4c(F)cccc4F)c3F)c12,False,5.0,,,,,
N#Cc1ccnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cc(F)ccc4F)c3F)c12,False,5.0,,,,,
N#Cc1ccnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cccc(F)c4)c3F)c12,False,5.0,,,,,
N#Cc1ccnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4ccccc4F)c3F)c12,False,5.0,,,,,
N#Cc1ccnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cccnc4)c3F)c12,False,5.301029995663981,,,,,
N#Cc1cnc(C(=O)Nc2ccc(C3CCN(CCN4CCOCC4)CC3)cc2C2=CCCCC2)[nH]1,False,5.0,,,,,
N#Cc1cnc(C(=O)Nc2ccc(C3CCN(CCO)CC3)cc2C2=CCCCC2)[nH]1,False,5.0,,,,,
N#Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCCONC(=N)N,False,,,5.187086643357144,,8.638272163982407,
N#Cc1cnc(NCC(F)(F)c2ccccn2)c(=O)n1CC(=O)NCc1ncccc1F,False,,,,,8.638272163982407,
N#Cc1cnc(Nc2cc(NC[C@@H]3CNCCO3)c(C3CC3)cn2)cn1,False,5.0,,,,,
N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1,False,5.0,,,,,
N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(Cl)cn2)cn1,False,5.0,,,,,
N#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4c(F)cccc4F)c3F)c2c1,False,5.0,,,,,
N#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4ccccc4)c3F)c2c1,False,5.301029995663981,,,,,
N#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4ccccc4F)c3F)c2c1,False,5.0,,,,,
N#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cccnc4)c3F)c2c1,False,5.0,,,,,
N#Cc1cnc2[nH]cc(C(=O)c3cccc(NS(=O)(=O)c4c(F)cccc4F)c3F)c2c1,False,5.0,,,,,
N#Cc1cnc2[nH]cc(C(=O)c3cccc(NS(=O)(=O)c4cc(F)ccc4F)c3F)c2c1,False,5.301029995663981,,,,,
N#Cc1cnc2[nH]cc(C(=O)c3cccc(NS(=O)(=O)c4cccc(F)c4)c3F)c2c1,False,5.301029995663981,,,,,
N#Cc1cnc2[nH]cc(C(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3F)c2c1,False,5.301029995663981,,,,,
N#Cc1cnc2[nH]cc(C(=O)c3cccc(NS(=O)(=O)c4ccccc4F)c3F)c2c1,False,5.301029995663981,,,,,
N#Cc1cnc2[nH]cc(C(=O)c3cccc(NS(=O)(=O)c4cccnc4)c3F)c2c1,False,5.0,,,,,
N#Cc1cnc2ccc(-c3c(-c4ccc(F)c(Cl)c4)ncn3CCO)nn12,False,4.698970004336019,,,,,
N#Cc1cncc(Oc2cc(C(=O)Nc3ccc(F)cn3)c3ncnn3c2)c1,False,4.688246138944246,,,,,
N#Cc1cnccc1COc1cnc(N2CC3CCC(C2)N3C(=O)OCC(F)(F)F)nc1,False,4.522878745280337,,,,,
N#Cc1cnccc1COc1cnc(N2CCN(C(=O)OCC(F)(F)F)CC2)nc1,False,4.522878745280337,,,,,
N#Cc1cnn(Cc2ccc(Cl)cc2)c1N,False,,4.301029995663981,,,,
